Area Codes;lsoanm;All Ages;0-15;Working.age;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90
E01002216;Harrow 028C;1,730;468;1069;26;32;28;28;21;38;36;35;29;28;28;24;29;22;37;27;25;19;22;18;12;11;11;15;23;17;24;23;20;23;22;24;21;27;24;26;32;33;27;23;38;30;31;18;26;26;28;28;17;30;27;21;19;24;14;24;16;18;15;22;22;14;11;15;13;13;10;11;11;10;9;14;10;8;10;7;9;4;7;12;3;5;10;6;3;4;2;2;2;2;9
E01002217;Harrow 028D;1,746;422;1192;25;38;26;32;26;12;22;17;22;21;35;23;26;33;32;32;33;38;35;31;31;19;18;32;21;13;37;22;27;24;38;26;46;42;37;33;37;28;29;22;26;17;24;20;23;33;30;22;33;33;17;15;24;15;21;15;12;17;9;16;16;12;7;9;7;9;8;7;9;9;5;8;4;5;7;7;8;7;1;8;3;0;2;2;3;4;2;2;2;4;6
E01002132;Harrow 029A;2,208;463;1508;40;52;31;42;46;26;26;35;18;17;20;16;25;19;16;34;15;29;19;16;28;25;36;42;24;29;42;45;38;46;41;38;40;64;63;33;38;34;34;35;40;44;38;33;47;41;39;41;28;37;30;18;23;20;14;19;23;20;16;17;11;15;15;10;15;10;16;17;15;15;10;17;12;9;8;8;7;10;13;5;7;14;5;5;4;4;4;8;1;3;10
E01002134;Harrow 029B;1,393;235;961;23;21;25;12;18;16;15;19;19;14;10;9;10;6;10;8;16;13;12;9;11;15;18;32;21;21;18;19;29;26;15;25;25;25;35;27;34;23;33;24;30;21;29;22;21;17;13;17;28;25;17;19;20;16;16;10;14;13;15;15;14;10;11;10;12;21;5;9;16;13;11;8;5;5;7;10;9;11;7;8;11;6;3;8;8;2;1;1;1;3;8
E01002135;Harrow 029C;1,829;329;1288;30;27;36;26;16;29;17;18;14;19;15;22;13;16;14;17;22;26;18;14;21;23;17;19;26;30;42;34;42;31;48;46;51;30;46;38;40;36;43;27;23;23;25;32;24;25;11;24;21;15;21;21;28;33;22;14;17;27;14;15;11;18;17;21;16;10;10;11;19;5;10;9;13;13;9;15;9;7;8;6;9;9;4;5;2;7;3;2;4;2;11
E01002137;Harrow 029D;1,815;457;1250;21;16;18;19;13;10;14;7;8;9;11;8;7;26;145;125;144;131;118;50;39;53;22;31;17;12;16;24;19;17;15;12;18;17;20;32;20;12;23;25;25;12;23;25;33;11;9;8;18;19;17;11;18;12;15;16;12;10;13;10;16;6;11;4;9;8;6;11;11;9;6;3;9;5;8;3;6;3;1;9;1;1;0;0;0;2;1;0;1;0;4
E01002218;Harrow 030A;1,798;396;1124;29;33;34;38;34;22;25;22;16;12;30;23;14;25;27;12;21;18;15;15;12;15;17;15;13;23;19;21;31;32;33;35;21;36;37;26;22;25;26;30;30;31;27;24;30;18;23;17;21;19;24;23;23;24;28;23;23;20;23;19;22;21;24;14;15;8;18;11;13;13;13;13;13;9;16;11;17;10;14;10;11;6;6;7;8;7;8;7;9;7;13
E01002219;Harrow 030B;1,800;390;1174;20;18;17;25;23;27;32;25;28;31;32;28;25;26;16;17;24;30;19;17;14;19;12;12;15;35;25;27;29;27;38;34;35;31;31;29;37;37;31;33;28;27;28;28;27;24;22;27;27;29;26;30;27;24;23;26;8;11;13;14;11;16;13;13;11;9;11;15;11;14;12;12;13;10;9;7;9;6;7;9;11;13;11;10;2;5;3;4;4;2;17
E01002221;Harrow 030C;1,671;324;1157;26;24;17;25;24;15;21;24;16;21;20;24;18;17;19;13;20;23;18;15;16;14;24;29;28;46;38;43;34;34;30;29;29;33;21;24;22;22;30;24;23;25;31;32;22;27;25;24;17;29;17;18;19;26;17;17;18;23;21;10;21;14;11;14;10;7;11;12;14;10;12;11;11;10;7;7;6;8;11;6;8;2;7;7;3;4;4;2;0;1;9
E01002222;Harrow 030D;1,581;334;1036;15;23;25;17;28;14;19;18;25;12;22;22;21;26;22;25;25;35;24;17;11;23;15;17;19;22;20;21;21;15;24;24;14;23;20;23;21;25;23;15;16;20;27;20;18;30;20;30;23;28;29;31;20;27;19;27;21;25;25;15;14;17;15;11;11;20;15;11;14;11;8;9;8;7;9;9;9;7;13;8;5;2;10;5;4;5;1;3;4;2;12
E01002214;Harrow 031A;1,817;454;1170;18;26;26;33;29;34;31;27;34;36;24;29;26;28;27;26;24;25;25;15;19;18;20;19;27;21;27;19;20;18;28;21;40;27;36;29;39;27;32;27;23;27;29;30;33;26;23;18;17;19;26;20;28;24;19;29;24;24;21;25;23;19;13;9;18;14;13;13;14;16;6;8;8;5;8;7;6;4;7;4;8;9;8;5;3;3;3;6;2;4;9
E01002215;Harrow 031B;1,599;349;1010;18;17;24;17;23;15;20;18;21;27;23;22;30;25;27;22;19;23;21;15;22;17;19;25;22;16;22;22;23;16;16;18;23;17;21;20;19;18;22;20;24;19;21;25;18;24;33;35;18;13;30;28;22;21;27;23;26;23;15;10;21;12;21;13;12;12;11;10;14;12;16;15;14;9;7;12;11;12;4;6;7;6;8;5;5;12;10;5;5;5;7
E01002220;Harrow 031C;1,576;331;1073;17;23;21;28;10;13;17;22;22;20;22;20;25;25;21;25;36;30;31;24;21;24;23;22;15;23;21;16;19;26;17;23;13;17;20;16;14;12;20;12;27;20;25;31;16;12;22;36;27;29;27;29;31;28;23;20;20;24;21;28;18;15;17;15;17;10;22;12;10;16;10;9;4;10;8;7;8;8;6;5;1;4;4;2;3;2;2;2;1;1;5
E01002223;Harrow 031D;1,765;406;1170;24;15;27;24;21;34;25;48;24;28;22;24;18;27;19;26;27;29;27;18;19;19;15;19;29;22;21;16;15;28;23;23;18;27;32;21;21;19;28;27;29;16;26;32;30;18;18;27;26;28;31;30;28;34;30;28;23;23;21;27;17;21;19;27;18;16;15;14;13;11;11;7;11;10;4;10;13;5;6;9;4;6;3;6;2;5;2;0;0;0;6
E01002224;Harrow 031E;1,528;380;1002;17;30;25;23;27;19;22;32;24;26;28;24;21;17;22;23;20;18;25;18;14;12;16;17;14;27;24;27;24;31;18;19;24;27;22;27;24;23;17;28;13;19;21;32;22;24;21;21;22;19;18;20;23;30;27;22;24;11;11;11;21;18;12;17;7;11;9;15;15;9;2;8;5;4;4;6;5;4;6;3;10;2;3;2;3;3;5;4;1;4;3
E01002204;Harrow 032A;1,841;416;1222;29;27;22;39;40;31;33;22;25;25;31;23;19;12;21;17;21;18;15;10;14;10;14;12;20;26;28;32;31;32;37;47;43;51;38;46;40;44;37;38;40;35;28;24;26;20;16;19;17;13;26;18;28;19;27;20;18;17;9;27;18;11;11;15;16;14;9;18;11;8;8;11;8;7;6;9;7;10;6;7;5;6;7;4;5;4;11;8;3;1;10
E01002206;Harrow 032B;1,340;292;866;16;15;13;18;22;19;21;23;21;17;13;14;19;14;21;26;28;23;18;9;13;7;16;9;10;17;22;14;18;21;16;16;19;13;17;19;30;19;19;17;23;15;21;26;19;16;22;24;17;17;23;21;19;20;22;16;23;21;13;13;16;11;12;15;11;11;8;14;12;5;10;9;7;5;6;7;7;5;5;5;10;9;13;8;3;5;5;3;2;1;7
E01002207;Harrow 032C;1,698;368;1120;16;22;21;22;16;26;24;17;32;25;23;23;28;22;28;23;26;31;17;15;9;17;19;15;19;23;14;17;15;19;27;23;28;31;25;22;29;24;19;22;30;31;34;30;32;23;27;27;25;27;23;25;24;23;26;25;21;22;24;21;17;21;16;22;18;10;4;7;10;9;9;14;17;12;10;12;12;11;7;14;3;4;5;2;7;11;7;6;1;1;5
E01002210;Harrow 032D;1,622;317;1069;20;20;17;19;13;21;33;15;21;14;23;29;24;14;13;21;20;23;19;14;14;13;22;16;20;22;24;31;25;25;27;29;25;30;25;22;28;35;12;23;17;18;19;19;26;14;20;12;20;19;17;27;23;17;22;23;26;22;23;23;28;27;26;22;15;11;22;15;9;6;16;11;7;11;13;14;7;11;6;8;9;10;12;8;5;2;3;5;4;5;6
E01032576;Harrow 032E;1,638;325;1070;16;15;21;21;19;16;17;19;27;23;28;28;13;20;23;19;30;20;18;16;9;16;17;19;18;19;25;25;24;15;16;30;31;33;32;17;23;27;33;20;25;24;23;20;29;25;18;29;20;15;29;31;29;23;23;15;10;20;14;23;17;15;18;20;22;14;12;12;20;21;15;11;11;12;8;5;7;11;11;6;11;12;8;4;4;5;3;6;3;5;6
E01002170;Harrow 033A;1,377;282;902;19;18;15;22;15;17;15;14;14;17;14;16;22;19;18;27;18;21;15;14;11;14;19;14;20;27;24;20;17;22;24;24;24;28;23;15;25;16;17;15;14;17;17;17;24;27;21;15;13;16;13;19;20;16;24;24;16;21;16;22;10;19;9;10;15;11;17;9;12;6;10;5;14;14;3;8;13;8;4;3;10;5;3;5;4;5;3;4;3;3;11
E01002171;Harrow 033B;1,811;357;1200;30;31;35;23;17;24;18;27;24;24;12;25;16;17;17;17;15;23;21;11;18;17;30;30;39;32;27;39;26;35;41;35;37;36;28;25;27;27;21;26;20;26;17;19;29;23;24;23;22;31;21;20;21;16;25;23;19;20;16;17;26;22;14;18;22;20;9;12;24;16;20;8;7;17;12;7;12;13;9;12;3;9;6;7;6;2;2;6;3;3;9
E01002172;Harrow 033C;1,637;361;1056;13;23;27;30;24;25;17;26;30;25;20;26;21;20;14;20;11;22;22;16;20;17;24;25;20;16;27;22;27;27;26;26;24;23;24;28;26;24;22;23;27;16;18;14;23;20;24;16;27;22;25;21;27;18;20;27;19;26;22;19;23;13;15;11;21;15;16;21;11;11;11;12;11;8;7;7;10;5;15;7;4;8;4;6;4;5;6;0;1;1;14
E01002173;Harrow 033D;1,721;286;1132;27;18;16;24;19;18;15;18;24;19;15;19;13;10;15;16;21;22;21;13;19;13;21;17;27;36;26;40;28;27;23;24;26;19;28;21;24;22;24;18;21;28;22;17;27;18;25;19;12;15;31;31;22;27;28;33;25;16;23;30;20;16;29;21;16;24;18;26;26;16;22;18;16;18;12;16;7;5;9;11;11;7;11;5;8;4;2;1;2;1;7
E01002174;Harrow 033E;1,623;295;1042;21;16;18;23;16;24;24;23;10;13;15;17;16;16;16;27;12;16;16;15;10;15;11;21;20;24;20;26;23;26;29;32;25;30;24;29;28;21;14;23;22;17;24;21;19;15;20;22;18;21;14;24;9;21;20;26;28;19;23;20;32;24;32;19;22;15;23;23;24;13;17;18;12;11;14;13;4;10;9;10;6;8;4;3;6;8;3;8;4;4;16
E01002175;Harrow 033F;1,416;210;941;17;21;15;15;14;11;14;8;16;14;9;10;10;18;7;11;6;17;11;7;9;21;12;24;17;22;36;23;37;26;41;32;28;28;20;31;26;28;26;14;8;13;11;12;12;20;12;12;23;18;13;20;21;15;15;19;22;17;33;16;15;11;11;10;20;18;20;22;16;16;9;16;10;4;6;13;12;13;7;6;14;4;8;5;4;10;11;2;7;2;10
E01002176;Harrow 033G;1,719;263;1164;12;24;17;24;13;24;18;28;17;16;17;7;12;10;9;15;21;17;14;7;11;21;32;28;34;24;24;33;38;32;38;40;36;41;31;38;26;26;23;20;20;16;19;17;13;17;21;14;12;22;20;29;18;21;17;27;27;19;27;32;24;23;12;25;17;22;18;14;11;18;9;19;11;13;17;14;16;9;7;18;10;6;11;5;7;7;2;4;3;4;17
E01002177;Harrow 033H;1,428;291;928;16;26;13;25;20;21;16;21;17;17;14;18;17;11;14;25;22;18;17;20;11;13;17;22;17;24;25;24;16;25;14;14;21;23;21;25;24;23;15;18;17;19;18;14;13;19;18;22;26;16;20;14;23;16;29;18;17;16;15;27;32;13;12;12;13;9;9;16;18;13;15;9;7;12;16;11;8;4;8;9;12;4;2;7;3;5;4;1;2;2;3
E01002178;Harrow 033I;1,629;305;1085;20;20;28;20;15;18;15;16;15;14;12;22;29;19;18;24;25;25;25;19;18;21;21;23;21;20;26;24;23;25;29;18;25;22;11;25;17;10;13;17;14;16;20;19;25;22;26;31;22;24;26;25;29;21;32;25;29;25;29;20;25;21;21;20;15;13;14;20;9;16;13;12;10;9;16;7;7;10;9;9;9;16;6;5;1;4;4;4;3;1;12
E01002276;Havering 001A;2,064;420;1294;19;18;24;31;21;23;25;25;25;36;31;26;29;33;31;23;27;22;38;26;27;27;21;24;38;31;31;27;23;17;18;22;25;23;28;44;35;20;32;27;24;29;23;22;27;28;29;26;19;33;30;36;30;25;37;27;33;28;23;24;14;24;15;21;14;28;17;17;21;14;19;12;11;10;14;7;9;8;11;10;8;4;17;13;16;8;13;10;7;9;37
E01002278;Havering 001B;1,656;428;1018;19;18;27;30;26;28;37;34;34;28;31;17;20;24;29;26;27;26;26;18;27;23;32;23;22;28;24;18;23;31;19;24;21;20;17;28;15;30;32;31;18;20;14;17;14;18;29;18;24;19;24;15;16;9;24;20;22;16;22;18;11;15;13;10;7;11;15;15;16;14;9;13;11;8;8;7;3;6;8;3;14;6;3;8;5;0;3;0;8;2;14
E01002312;Havering 001C;1,452;268;782;15;13;18;12;19;19;18;19;21;17;13;10;14;13;25;22;21;28;19;15;13;13;9;11;15;17;10;10;13;10;17;18;17;16;22;13;12;16;15;12;19;13;16;24;18;26;19;26;19;23;16;15;14;15;13;12;12;11;13;10;29;13;17;12;15;15;28;27;27;22;16;22;16;22;19;8;20;18;20;9;19;18;6;12;7;3;7;5;9;7;20
E01002313;Havering 001D;1,947;491;1182;33;42;38;39;33;35;24;29;38;34;27;18;22;24;29;26;29;28;24;21;21;22;21;19;15;36;30;35;26;32;32;30;24;33;29;31;28;29;18;30;28;25;26;27;31;26;23;24;27;22;17;21;13;18;29;21;29;23;20;25;6;11;11;19;17;22;17;19;25;17;10;15;17;7;8;7;8;17;7;6;5;8;3;7;6;6;3;4;3;5;22
E01002277;Havering 002A;1,516;288;1024;19;20;25;24;22;24;18;23;20;17;11;11;12;9;16;17;24;27;29;18;17;22;19;14;31;24;18;23;14;18;25;30;19;31;25;22;20;26;18;13;15;24;22;18;21;14;15;22;16;20;30;31;23;25;30;18;13;21;18;19;20;19;12;15;16;21;27;21;14;14;2;14;10;5;5;6;2;3;4;7;8;5;6;8;2;3;3;2;3;2;7
E01002279;Havering 002B;1,649;393;1027;13;36;22;31;25;28;21;24;21;32;26;17;22;30;24;21;24;17;23;22;22;17;21;19;25;18;17;24;21;19;17;21;16;26;28;23;22;24;20;22;16;25;27;19;28;19;18;27;21;26;28;23;25;12;19;16;29;28;16;19;20;8;17;10;23;22;13;17;15;7;12;12;14;10;10;3;5;5;9;6;4;7;7;2;10;1;6;4;1;6;21
E01002281;Havering 002C;1,926;494;1239;52;39;32;41;36;41;43;41;27;28;31;18;10;18;13;24;17;19;19;22;18;23;20;26;28;23;41;37;30;34;57;30;36;42;35;38;36;31;24;34;24;21;23;28;26;32;22;28;26;25;25;16;17;23;19;26;29;29;18;13;11;8;8;12;10;16;15;11;14;10;17;6;14;9;9;6;3;3;8;4;6;6;6;4;8;3;1;2;2;2;8
E01002283;Havering 002D;1,605;403;957;18;20;21;35;25;27;28;30;25;32;23;28;20;23;23;25;22;28;19;18;15;21;20;19;28;11;13;18;10;15;21;17;29;31;23;19;15;18;30;26;20;25;22;26;24;20;19;26;12;16;23;26;25;17;27;16;10;25;13;14;16;15;11;7;16;13;10;11;16;11;9;10;9;11;8;14;6;9;6;10;13;4;5;10;7;8;2;5;8;7;23
E01002299;Havering 002E;1,882;460;1215;38;22;38;37;24;32;30;28;33;36;22;31;22;23;19;25;31;21;19;20;20;22;27;20;29;28;18;20;23;27;29;33;34;32;34;30;24;30;36;28;35;30;23;28;34;26;29;32;35;30;25;18;35;15;29;19;14;20;18;14;12;12;17;14;16;13;11;22;11;15;7;14;8;10;6;7;11;6;13;7;7;1;4;1;1;6;3;2;3;2;16
E01002301;Havering 003A;1,556;261;928;21;21;18;13;22;18;16;17;16;18;12;14;9;19;13;14;18;20;16;18;17;14;15;17;20;11;11;14;21;14;30;16;19;20;9;11;15;15;16;19;17;20;18;20;17;17;24;20;24;13;19;28;19;20;29;25;17;22;32;19;23;24;21;27;17;27;24;25;24;13;13;14;20;21;11;18;17;13;22;18;10;10;9;11;11;9;4;3;5;4;11
E01002303;Havering 003B;2,189;534;1329;34;39;31;35;39;27;28;29;37;34;33;38;34;29;23;44;37;39;35;38;24;27;24;17;31;28;39;37;33;35;28;29;38;41;25;33;30;20;22;30;29;18;21;23;29;28;40;32;28;26;15;24;31;24;20;42;20;20;13;19;19;17;13;22;16;14;19;22;28;15;17;15;13;18;11;13;9;19;19;7;8;11;10;12;7;3;5;6;1;6;18
E01002304;Havering 003C;1,471;217;891;9;19;16;15;8;10;15;12;9;17;16;19;10;17;8;17;16;22;15;25;14;12;18;15;23;23;14;18;22;20;11;14;19;10;13;13;12;21;15;8;22;20;18;22;21;22;13;17;19;29;13;19;24;14;30;13;19;23;23;20;21;19;20;17;20;24;23;27;34;16;15;21;16;15;11;15;13;18;12;10;6;11;9;9;5;6;7;3;11;2;24
E01002306;Havering 003D;1,649;435;1030;26;34;36;35;25;27;25;31;36;30;21;24;21;22;20;22;28;24;24;26;21;25;20;24;28;32;36;18;25;25;24;17;19;29;18;32;22;20;20;28;29;17;18;26;21;16;10;20;25;22;16;21;16;19;23;24;18;14;17;19;12;12;11;10;9;15;9;15;8;10;8;9;7;10;14;8;6;4;5;5;11;8;9;6;3;2;3;0;2;3;4
E01002307;Havering 003E;1,769;406;1153;22;33;25;35;32;28;25;29;34;24;25;25;16;14;19;20;31;15;23;33;17;29;22;20;31;17;28;20;28;33;35;20;35;21;21;26;23;26;16;23;21;15;14;22;14;26;28;43;37;27;33;26;17;19;30;27;21;22;16;19;20;19;13;16;15;13;17;12;15;8;17;8;8;14;6;13;10;6;6;6;5;7;7;10;4;2;1;3;3;2;7
E01002280;Havering 004A;1,644;463;1037;33;27;27;44;38;31;36;25;31;30;22;26;28;20;22;23;31;32;33;18;27;17;27;25;33;23;31;31;29;16;27;18;27;32;26;24;31;24;16;18;28;16;23;18;24;21;19;26;17;17;18;16;14;20;19;26;21;14;13;13;5;7;6;6;14;11;16;12;6;9;5;5;6;4;4;6;5;8;1;5;7;6;4;7;2;1;0;1;1;3;9
E01002282;Havering 004B;1,748;483;1124;36;31;28;26;30;30;42;36;31;20;33;31;34;26;24;25;19;18;16;24;19;24;26;25;37;33;33;25;35;25;27;34;28;28;19;23;30;26;16;23;26;25;27;27;30;25;30;27;38;15;16;27;21;18;18;19;12;14;18;11;13;15;11;12;16;8;7;15;10;5;14;5;2;4;3;5;5;1;0;3;2;5;4;1;3;10;5;1;5;4;14
E01002284;Havering 004C;1,962;483;1268;29;34;28;29;25;29;33;28;31;27;48;31;33;32;20;26;30;26;30;28;24;25;28;17;27;19;20;25;28;30;38;21;37;40;42;28;29;21;23;17;26;33;24;23;39;23;39;26;28;34;31;20;29;17;29;24;22;18;20;27;15;12;22;18;16;9;10;10;15;3;7;4;5;12;9;9;12;8;8;9;9;4;7;6;7;8;9;2;9;5;15
E01002297;Havering 004D;1,580;371;1049;33;31;17;29;21;31;20;26;14;20;12;15;18;23;32;29;17;23;18;29;27;23;29;25;23;24;23;23;24;22;20;19;17;31;30;34;28;21;24;24;19;20;20;24;29;15;21;20;24;23;15;17;19;23;25;24;22;17;14;16;8;14;18;13;11;13;11;13;17;5;10;10;5;7;2;8;8;9;3;7;3;2;2;3;2;0;3;4;4;1;8
E01002314;Havering 004E;1,758;487;1084;36;21;37;29;24;31;33;39;26;37;27;25;38;25;28;31;19;26;40;23;25;21;14;17;20;19;15;25;35;26;31;31;29;31;40;29;25;25;29;21;20;20;24;23;27;19;11;19;16;18;26;19;15;20;28;18;21;25;21;17;16;16;9;12;8;14;12;12;11;8;6;6;4;5;7;6;9;7;10;9;4;4;9;4;5;4;5;5;4;4;13
E01002316;Havering 004F;1,775;438;1078;34;38;42;30;41;28;26;26;17;23;26;22;23;17;27;18;22;19;27;20;21;15;14;24;22;23;34;24;19;19;19;29;13;28;28;26;19;27;19;23;19;26;26;29;15;27;21;19;33;23;24;26;23;21;16;21;22;18;19;14;22;21;21;18;20;22;17;26;22;13;21;12;9;11;12;7;9;11;9;4;6;6;1;5;3;3;2;5;3;5;15
E01002302;Havering 005A;1,655;360;1021;11;22;26;20;23;23;25;22;24;25;25;24;29;25;21;15;28;18;28;16;14;18;20;18;15;21;20;23;21;20;22;14;14;17;17;26;36;26;20;23;20;32;21;15;22;25;28;17;17;27;18;21;26;22;20;13;21;21;29;18;12;24;24;19;14;13;23;16;18;16;16;9;11;8;13;17;7;12;9;6;9;7;8;6;9;6;7;3;7;2;16
E01002305;Havering 005B;1,530;309;936;20;17;9;24;31;11;15;22;16;18;24;24;20;21;20;17;19;30;21;15;13;11;15;16;14;24;17;20;16;14;23;20;19;17;19;19;22;12;23;23;13;20;19;18;23;15;22;26;26;22;15;22;32;19;13;19;24;17;19;24;14;18;22;14;18;14;16;28;27;12;14;15;22;17;9;5;5;17;12;8;15;11;5;8;6;4;2;2;3;3;5
E01002308;Havering 005C;1,703;364;1026;26;24;24;20;16;24;28;33;28;17;21;22;18;14;24;25;19;21;28;24;23;21;24;18;23;26;29;19;25;17;16;20;21;20;33;25;21;19;18;24;18;13;18;19;28;22;23;13;21;33;32;28;17;23;21;15;21;11;17;11;24;15;11;17;21;16;23;16;20;13;15;15;14;12;20;12;9;11;11;9;6;12;8;9;10;7;3;6;7;4;25
E01002326;Havering 005D;1,589;333;955;19;34;15;34;21;22;26;22;22;22;17;9;15;22;18;15;24;20;20;15;14;23;16;21;24;16;25;16;19;16;25;20;20;21;17;27;23;12;14;12;30;17;19;24;20;18;28;20;23;21;21;34;25;26;19;19;19;13;18;18;14;18;14;8;9;15;19;19;21;18;12;17;21;14;11;14;8;9;7;8;4;7;12;11;5;7;6;6;1;5;24
E01002331;Havering 005E;1,606;249;999;15;17;13;15;17;14;15;16;14;15;15;17;15;13;23;15;22;18;16;20;25;26;21;20;20;20;21;23;20;24;20;5;23;24;15;24;16;13;21;16;9;16;19;17;14;35;33;26;27;34;23;22;20;17;16;22;30;24;18;20;17;24;13;14;16;14;20;20;23;17;10;16;8;7;9;13;17;10;11;15;19;17;18;7;5;17;17;10;0;6;32
E01002309;Havering 006A;1,705;369;1019;21;17;30;26;21;17;34;22;25;24;33;24;23;11;21;20;17;15;25;21;13;17;18;19;22;16;23;19;16;21;24;23;17;22;22;17;22;27;17;30;19;23;19;17;15;30;22;28;32;28;19;22;20;23;22;19;26;24;28;18;17;19;17;18;11;15;9;21;20;14;15;9;12;16;13;11;18;11;15;15;25;13;10;8;8;3;6;9;2;1;18
E01002310;Havering 006B;1,777;363;1103;16;24;31;26;26;16;28;21;17;23;17;20;23;19;25;31;23;16;24;22;15;14;21;15;28;21;26;34;29;18;23;22;27;33;23;29;26;16;29;23;24;27;27;32;21;25;27;23;24;26;23;21;21;14;26;20;26;18;13;14;18;18;15;21;22;19;20;20;19;16;12;17;17;11;12;6;10;13;8;3;10;9;10;7;8;5;8;4;9;11;27
E01002311;Havering 006C;1,752;455;1041;23;32;33;30;36;23;29;36;35;34;34;25;22;17;21;25;20;27;16;23;21;23;19;23;22;17;23;32;25;24;28;30;31;24;35;25;23;20;19;17;22;16;14;19;30;18;28;28;27;22;18;17;23;12;28;14;26;17;14;12;13;18;14;13;11;13;19;18;19;10;19;19;15;14;6;8;17;9;9;7;4;8;4;5;3;5;7;7;6;0;5
E01002315;Havering 006D;1,705;415;1081;25;30;33;26;27;20;28;33;26;33;26;28;19;16;24;21;20;15;23;21;19;19;17;19;21;21;30;20;22;28;26;24;22;28;34;37;23;22;23;24;21;15;19;18;34;21;36;26;20;15;18;22;20;22;22;28;23;25;23;23;13;11;10;21;17;14;15;20;20;8;8;16;16;10;7;5;7;7;6;3;10;1;2;2;6;2;2;5;6;4;7
E01002293;Havering 007A;1,944;346;1367;29;35;21;30;21;33;26;15;23;22;18;8;11;19;16;19;21;23;16;25;20;23;22;22;32;27;37;41;49;41;39;51;57;61;42;38;29;35;32;35;30;25;22;22;32;22;26;20;29;23;25;29;18;23;27;21;20;30;20;19;16;11;13;11;15;9;13;13;13;17;10;18;7;9;8;13;8;8;9;8;7;9;4;10;6;5;10;4;2;3;8
E01002294;Havering 007B;1,502;235;885;12;15;21;18;17;11;12;12;10;12;18;12;12;11;27;15;13;10;16;9;15;15;18;13;20;27;21;18;13;15;15;14;13;21;12;25;14;10;22;16;13;19;12;24;25;21;16;17;21;28;18;28;16;22;20;20;15;18;15;21;22;26;18;25;20;18;22;26;37;14;14;25;22;9;13;12;20;17;12;9;7;12;11;12;8;8;11;10;5;5;23
E01002296;Havering 007C;1,714;253;1044;19;16;17;14;13;15;18;12;24;11;21;17;10;12;16;18;27;20;15;17;17;23;21;25;13;23;24;17;17;22;14;20;18;14;17;14;19;21;18;17;14;19;22;16;19;29;21;20;31;27;29;24;27;15;28;23;26;39;23;18;26;22;29;20;24;23;26;29;37;18;11;24;18;27;16;11;19;14;8;19;10;10;3;4;8;8;8;9;9;17;31
E01002298;Havering 007D;1,605;288;989;19;23;21;17;20;11;13;12;17;13;28;20;20;21;19;14;17;20;16;13;16;18;23;23;25;14;17;20;21;15;26;15;20;24;24;18;23;13;13;17;13;29;19;25;25;18;26;30;32;21;33;25;25;19;23;23;16;18;16;15;19;14;16;27;11;20;17;20;17;23;15;20;19;15;10;13;9;17;13;11;13;8;8;6;14;7;8;2;8;2;13
E01002300;Havering 007E;1,817;320;1061;33;25;32;25;17;22;19;26;14;25;14;12;11;9;17;19;10;14;16;12;16;15;17;22;22;34;22;26;19;32;34;33;35;24;31;17;15;20;20;20;21;23;24;27;25;19;22;22;18;28;23;19;19;13;19;26;26;25;26;19;19;27;12;14;19;26;23;20;26;30;30;17;11;18;14;20;16;16;11;12;12;14;14;20;9;14;14;12;8;6;23
E01002333;Havering 008A;1,272;169;786;10;8;3;13;6;13;9;15;8;9;17;4;17;13;14;10;21;24;11;16;9;15;12;21;12;22;19;13;12;15;13;8;8;11;10;17;14;4;12;6;10;12;13;22;9;10;15;14;13;18;27;18;31;22;27;26;26;24;12;19;18;20;16;19;20;17;19;18;20;13;18;8;16;11;18;10;8;14;7;7;10;14;14;8;16;18;4;8;7;3;11
E01002334;Havering 008B;1,746;237;1038;10;14;18;11;15;11;13;14;15;22;14;22;13;11;18;16;23;17;20;18;19;15;21;21;20;24;16;18;12;10;14;13;19;21;19;14;16;13;17;14;15;23;20;16;26;21;24;23;17;29;27;32;37;28;28;23;35;34;24;23;24;27;22;26;20;31;26;40;35;26;29;30;19;14;16;18;17;19;18;13;10;8;4;8;10;14;14;15;7;8;22
E01002336;Havering 008C;1,550;273;884;14;17;19;21;10;17;17;26;23;13;17;14;13;23;19;10;19;20;18;19;14;13;19;21;18;17;20;12;10;15;11;15;23;18;17;18;18;13;19;16;10;19;17;19;18;14;20;26;24;26;26;22;26;32;20;26;12;16;12;17;15;15;16;22;11;21;28;29;35;21;18;19;18;14;10;13;20;11;17;10;17;5;20;14;10;10;4;5;4;5;15
E01002339;Havering 008D;1,626;286;963;23;8;10;23;13;20;18;19;9;18;17;26;21;18;25;18;29;25;29;13;23;15;25;13;21;11;16;11;11;9;14;11;10;6;19;19;14;13;22;17;18;15;20;16;20;26;29;24;24;36;29;28;28;25;26;27;25;18;15;22;17;23;18;20;18;18;27;20;21;20;16;24;24;7;10;19;12;18;17;19;12;8;19;8;9;15;6;5;3;3;17
