"","LSOA11CD","LSOA11NM","MSOA11CD","MSOA11NM","LAD11CD","LAD11NM","RGN11CD","RGN11NM","USUALRES","HHOLDRES","COMESTRES","POPDEN","HHOLDS","AVHHOLDSZ","pups2007","pups2015","pop2007","pop2015","good2007","good2015","bad2007","bad2015","ratio_stu_pop2007","ratio_stu_pop2015","per_good2007","per_bad2007","per_good2015","per_bad2015","rate_change_good","rate_change_bad","X.y","akb","akb2007","aral","aral2007","IMD2007","INCOME2007","EMPLOYMENT2007","EDUCATION2007","IMD","Income","Employment","Education","changeratio","change_good","change_ral","change_kb","difIMD","difIncome","difEmploy","difEdu"
"708","E01002320","Havering 021A","E02000484","Havering 021","E09000016","Havering","E12000007","London",1480,1480,0,72.7,537,2.8,268,279,310,263,57,55,35,0,0.864516129032258,1.97872340425532,21.2686567164179,13.0597014925373,19.7132616487455,0,-7.89009497964723,NA,2270,1427.82823,1312.93981,2517.11029,1494.29791,26322,24841,25822,17529,25810,23419,26867,16184,2.28882184820578,0.964912280701754,1.68447688587077,1.08750471204007,-512,-1422,1045,-1345
"709","E01002321","Havering 021B","E02000484","Havering 021","E09000016","Havering","E12000007","London",1642,1636,6,36.1,635,2.6,353,366,303,309,208,217,0,0,1.16501650165017,1.9572192513369,58.9235127478753,0,59.2896174863388,0,0.617485411417614,NA,2271,1332.51066,1225.88358,2342.34891,1390.10587,22770,22682,22043,19694,23946,26601,23200,16772,1.67999272848464,1.04326923076923,1.68501476078221,1.08697977666036,1176,3919,1157,-2922
"710","E01002322","Havering 021C","E02000484","Havering 021","E09000016","Havering","E12000007","London",1940,1940,0,45.4,731,2.7,205,218,412,335,55,133,0,0,0.497572815533981,1.02347417840376,26.8292682926829,0,61.0091743119266,0,56.0242068586099,NA,2272,1396.56524,1282.64615,2449.94543,1455.28328,24846,23136,25585,12155,25040,22020,26137,12582,2.05693347074316,2.41818181818182,1.68348352768816,1.08881567999093,194,-1116,552,427
"711","E01002323","Havering 021D","E02000484","Havering 021","E09000016","Havering","E12000007","London",1682,1676,6,57.1,627,2.7,195,205,320,301,57,98,0,0,0.609375,1.14525139664804,29.2307692307692,0,47.8048780487805,0,38.8540031397174,NA,2273,1441.8684,1323.1335,2531.00702,1501.57558,22773,28431,23637,13562,22639,23692,23594,12794,1.87938690731986,1.71929824561404,1.68556751568909,1.08973765685775,-134,-4739,-43,-768
"712","E01002324","Havering 021E","E02000484","Havering 021","E09000016","Havering","E12000007","London",1455,1455,0,30.9,650,2.2,242,244,242,250,55,59,0,0,1,1.90625,22.7272727272727,0,24.1803278688525,0,6.00924499229584,NA,2274,1142.00664,1051.97478,1993.21837,1188.85203,17586,14475,15704,11827,12825,12454,11207,8581,1.90625,1.07272727272727,1.67659079490321,1.08558366769971,-4761,-2021,-4497,-3246
"713","E01002326","Havering 005D","E02000468","Havering 005","E09000016","Havering","E12000007","London",1496,1496,0,54.2,627,2.4,56,120,268,333,29,54,0,33,0.208955223880597,0.568720379146919,51.7857142857143,0,45,27.5,-15.0793650793651,0,2276,1211.33022,1116.88023,2105.1237,1259.54266,14242,12724,14311,9371,12465,8914,10438,9000,2.72173324306025,1.86206896551724,1.67133973850477,1.08456590730413,-1777,-3810,-3873,-371
"714","E01002327","Havering 009A","E02000472","Havering 009","E09000016","Havering","E12000007","London",1476,1470,6,52.5,595,2.5,113,178,295,262,29,123,0,0,0.383050847457627,1.27142857142857,25.6637168141593,0,69.1011235955056,0,62.8606374559321,NA,2277,1268.37017,1161.88679,2219.76896,1322.37008,22316,21292,20393,12172,19582,18196,18792,10763,3.31921618204804,4.24137931034483,1.67862914744714,1.09164694952767,-2734,-3096,-1601,-1409
"715","E01002328","Havering 009B","E02000472","Havering 009","E09000016","Havering","E12000007","London",1685,1685,0,58.9,642,2.6,153,161,322,354,90,83,0,0,0.475155279503106,0.693965517241379,58.8235294117647,0,51.5527950310559,0,-14.103472714387,NA,2278,1337.14896,1225.01093,2343.98263,1394.29134,22021,20363,21012,12051,21050,20437,21308,14122,1.46050259184133,0.922222222222222,1.68112829991471,1.09154043221476,-971,74,296,2071
"716","E01002329","Havering 011D","E02000474","Havering 011","E09000016","Havering","E12000007","London",1615,1615,0,43,643,2.5,136,152,334,309,90,138,0,0,0.407185628742515,0.812834224598931,66.1764705882353,0,90.7894736842105,0,27.1099744245524,NA,2279,1373.58609,1261.23829,2406.02704,1430.36123,19607,21854,19553,14521,19893,18379,20910,11947,1.99622522805914,1.53333333333333,1.6821114761339,1.08907737807421,286,-3475,1357,-2574
"717","E01002330","Havering 011E","E02000474","Havering 011","E09000016","Havering","E12000007","London",1730,1730,0,35.7,737,2.3,129,123,274,448,29,33,0,0,0.470802919708029,0.377300613496933,22.4806201550388,0,26.8292682926829,0,16.2085976039464,NA,2280,1147.14437,1053.97806,1996.92095,1190.98087,17623,17907,20728,11028,14514,11980,14598,9667,0.801398202311315,1.13793103448276,1.67670279204401,1.08839492351482,-3109,-5927,-6130,-1361
"718","E01002334","Havering 008B","E02000471","Havering 008","E09000016","Havering","E12000007","London",1663,1663,0,17.2,674,2.5,271,279,257,237,131,173,0,0,1.05447470817121,2.42608695652174,48.3394833948339,0,62.0071684587814,0,22.0421048141117,NA,2284,1321.76248,1216.98269,2319.08437,1381.66283,25311,27570,26248,13190,23403,23585,22319,16926,2.30075405101876,1.3206106870229,1.67847344492867,1.0860980117967,-1908,-3985,-3929,3736
"719","E01002335","Havering 009D","E02000472","Havering 009","E09000016","Havering","E12000007","London",1445,1416,29,69.4,592,2.4,196,216,247,289,42,105,0,0,0.793522267206478,1.29341317365269,21.4285714285714,0,48.6111111111111,0,55.9183673469388,NA,2285,1294.05661,1186.1818,2261.95201,1346.34278,14751,12092,13515,10870,16952,13554,16042,11551,1.62996456067456,2.5,1.6800714079664,1.09094289762328,2201,1462,2527,681
"720","E01002336","Havering 008C","E02000471","Havering 008","E09000016","Havering","E12000007","London",1492,1492,0,58.4,612,2.4,188,195,292,273,61,103,0,0,0.643835616438356,1.29139072847682,32.4468085106383,0,52.8205128205128,0,38.5715761206362,NA,2286,1319.48023,1202.24682,2300.06741,1372.414,23171,18992,23745,13709,19368,16726,22288,9989,2.00577708891081,1.68852459016393,1.67592826217162,1.0975119318677,-3803,-2266,-1457,-3720
"721","E01002338","Havering 009E","E02000472","Havering 009","E09000016","Havering","E12000007","London",1371,1371,0,56.3,523,2.6,217,228,261,275,90,83,21,0,0.831417624521073,1.49019607843137,41.4746543778802,9.67741935483871,36.4035087719298,0,-13.9303758814058,NA,2288,1349.71723,1238.67722,2363.80738,1404.285,25129,22415,25259,13579,20560,19214,19361,12044,1.79235565193819,0.922222222222222,1.68328179821048,1.08964402364645,-4569,-3201,-5898,-1535
"722","E01002339","Havering 008D","E02000471","Havering 008","E09000016","Havering","E12000007","London",1610,1610,0,40.4,602,2.7,227,257,349,286,90,83,21,0,0.650429799426934,1.56707317073171,39.647577092511,9.2511013215859,32.295719844358,0,-22.764184491269,NA,2289,1393.66839,1275.52839,2453.07745,1455.37483,29577,26767,25751,22841,28011,27347,26592,18129,2.40928870742452,0.922222222222222,1.68552966523408,1.09262043944,-1566,580,841,-4712
"723","E01002340","Havering 009F","E02000472","Havering 009","E09000016","Havering","E12000007","London",1381,1381,0,58.1,509,2.7,177,197,277,298,131,60,0,45,0.63898916967509,1.11931818181818,74.0112994350282,0,30.4568527918782,22.8426395939086,-143.003766478343,0,2290,1365.50962,1251.10366,2401.04469,1427.51799,25369,24337,20907,19876,25582,26085,22352,18290,1.75170133538777,0.458015267175573,1.68197158061735,1.09144402950592,213,1748,1445,-1586
"724","E01002341","Havering 008E","E02000471","Havering 008","E09000016","Havering","E12000007","London",1372,1372,0,56.4,557,2.5,190,194,201,212,70,78,0,0,0.945273631840796,2.15555555555556,36.8421052631579,0,40.2061855670103,0,8.36707152496627,NA,2291,1231.10553,1128.3906,2148.32656,1282.20603,24907,22694,19572,15549,20192,18259,18076,14033,2.28035087719299,1.11428571428571,1.67549247916109,1.09102781430473,-4715,-4435,-1496,-1516
"725","E01002342","Havering 030A","E02000493","Havering 030","E09000016","Havering","E12000007","London",1588,1588,0,86.7,632,2.5,313,338,355,346,156,178,0,0,0.88169014084507,1.50892857142857,49.8402555910543,0,52.6627218934911,0,5.35951466417777,NA,2292,1308.89364,1191.37554,2249.01035,1336.91212,17200,14304,18686,10885,12657,10807,13087,9790,1.71140460976723,1.14102564102564,1.68224247230252,1.098640685539,-4543,-3497,-5599,-1095
"726","E01002347","Havering 030D","E02000493","Havering 030","E09000016","Havering","E12000007","London",1440,1440,0,31.6,526,2.7,241,262,280,334,156,105,0,0,0.860714285714286,1.23584905660377,64.7302904564315,0,40.0763358778626,0,-61.5174866627149,NA,2297,1033.78744,949.47045,1784.29449,1064.54421,19916,19102,18048,12950,14508,15286,13421,11101,1.43584122758944,0.673076923076923,1.67611121570987,1.08880422766185,-5408,-3816,-4627,-1849
"727","E01002350","Havering 016B","E02000479","Havering 016","E09000016","Havering","E12000007","London",1551,1483,68,54.3,711,2.1,236,284,239,314,57,107,0,36,0.98744769874477,1.47916666666667,24.1525423728814,0,37.6760563380282,12.6760563380282,35.8941865990813,0,2300,1614.9493,1475.44368,2906.49801,1710.85675,8424,10975,11316,13068,8982,7718,9920,11243,1.49796963276836,1.87719298245614,1.69885527236573,1.09455164022255,558,-3257,-1396,-1825
"728","E01002351","Havering 016C","E02000479","Havering 016","E09000016","Havering","E12000007","London",1580,1580,0,80.8,653,2.4,198,197,269,361,57,165,0,0,0.736059479553903,0.824267782426778,28.7878787878788,0,83.756345177665,0,65.6290174471993,NA,2301,1496.11649,1370.16766,2644.54604,1564.87001,21221,19363,19713,15193,19322,17386,17820,15280,1.11983855289295,2.89473684210526,1.68994614447241,1.09192220315578,-1899,-1977,-1893,87
"729","E01002353","Havering 013B","E02000476","Havering 013","E09000016","Havering","E12000007","London",2010,2005,5,43.7,832,2.4,206,235,292,394,160,143,0,0,0.705479452054795,0.863970588235294,77.6699029126214,0,60.8510638297872,0,-27.6393509403218,NA,2303,1545.36479,1420.27374,2747.78084,1618.2331,16564,17149,18195,18901,16529,17171,17641,18899,1.22465733866362,0.89375,1.69801299948691,1.08807531004551,-35,22,-554,-2
"730","E01002354","Havering 012B","E02000475","Havering 012","E09000016","Havering","E12000007","London",1372,1365,7,44.2,561,2.4,249,247,217,233,160,52,0,0,1.14746543778802,2.22522522522523,64.2570281124498,0,21.0526315789474,0,-205.220883534137,NA,2304,1512.17884,1382.86736,2701.06775,1596.04384,18563,27900,23853,24748,29332,29395,26768,24986,1.93925250551757,0.325,1.69235185294158,1.09350967687892,10769,1495,2915,238
"731","E01002355","Havering 014E","E02000477","Havering 014","E09000016","Havering","E12000007","London",1470,1470,0,64.3,574,2.6,201,227,311,304,80,70,14,0,0.646302250803859,1.24725274725275,39.8009950248756,6.96517412935323,30.8370044052863,0,-29.0689410092395,NA,2305,1328.41371,1218.5937,2328.1145,1381.50362,28756,29672,25262,18301,29787,29496,26491,20926,1.92982887759007,0.875,1.68520332939844,1.09012028373362,1031,-176,1229,2625
"732","E01002356","Havering 013C","E02000476","Havering 013","E09000016","Havering","E12000007","London",2143,2135,8,58.7,1037,2.1,145,192,356,543,83,133,0,0,0.407303370786517,0.454976303317536,57.2413793103448,0,69.2708333333333,0,17.3658283640135,NA,2306,1777.81176,1615.53367,3314.51231,1938.92775,4446,4590,5337,9587,4965,4614,7399,5943,1.11704526883478,1.60240963855422,1.70945632708594,1.10044859665475,519,24,2062,-3644
"733","E01002360","Havering 020B","E02000483","Havering 020","E09000016","Havering","E12000007","London",1429,1429,0,37.1,742,1.9,79,81,190,180,51,47,0,34,0.415789473684211,1.39655172413793,64.5569620253165,0,58.0246913580247,41.9753086419753,-11.2577430649071,0,2309,1272.49422,1170.76173,2226.35742,1322.32063,22112,19203,21421,21467,19443,16712,20563,16175,3.35879528590135,0.92156862745098,1.68367442017448,1.08689427352566,-2669,-2491,-858,-5292
"734","E01002361","Havering 020C","E02000483","Havering 020","E09000016","Havering","E12000007","London",1700,1695,5,46.8,822,2.1,167,168,240,293,55,134,0,0,0.695833333333333,0.982456140350877,32.9341317365269,0,79.7619047619048,0,58.7094467780856,NA,2310,1399.70472,1285.77658,2446.61421,1456.58218,12623,13494,12896,15122,14052,11894,13419,10625,1.41191301607312,2.43636363636364,1.67969527816137,1.08860648247303,1429,-1600,523,-4497
"735","E01002362","Havering 022D","E02000485","Havering 022","E09000016","Havering","E12000007","London",1494,1471,23,44.2,616,2.4,170,174,222,228,69,34,0,0,0.765765765765766,1.64150943396226,40.5882352941176,0,19.5402298850575,0,-107.716262975779,NA,2311,1279.84672,1180.20704,2264.07955,1347.4331,24030,21677,23930,23694,28488,23204,26404,21268,2.14361820199777,0.492753623188406,1.68029088048973,1.08442559366533,4458,1527,2474,-2426
"736","E01002363","Havering 020D","E02000483","Havering 020","E09000016","Havering","E12000007","London",1590,1566,24,64.1,686,2.3,314,298,295,321,102,46,0,62,1.06440677966102,1.49748743718593,32.484076433121,0,15.4362416107383,20.8053691275168,-110.440321240654,0,2312,1250.77419,1151.39444,2204.31824,1313.92429,10509,10985,13589,11292,13741,10016,12388,7540,1.40687514003136,0.450980392156863,1.67766001190221,1.08631251510994,3232,-969,-1201,-3752
"737","E01002364","Havering 023C","E02000486","Havering 023","E09000016","Havering","E12000007","London",1446,1380,66,61.3,542,2.5,310,288,258,208,71,144,28,0,1.2015503875969,3.34883720930233,22.9032258064516,9.03225806451613,50,0,54.1935483870968,NA,2313,1378.99588,1273.92448,2458.09325,1459.2511,24077,22603,21971,19279,26944,23634,22819,17569,2.78709677419355,2.02816901408451,1.68448956454444,1.08247851552393,2867,1031,848,-1710
"738","E01002365","Havering 023D","E02000486","Havering 023","E09000016","Havering","E12000007","London",1316,1316,0,57.7,552,2.4,207,209,224,232,85,22,0,0,0.924107142857143,1.9,41.0628019323672,0,10.5263157894737,0,-290.096618357488,NA,2314,1314.93512,1212.64892,2303.38962,1374.43753,21705,21843,17870,16753,18440,18367,17616,14173,2.05603864734299,0.258823529411765,1.67587800079935,1.08434939273273,-3265,-3476,-254,-2580
"739","E01002366","Havering 023E","E02000486","Havering 023","E09000016","Havering","E12000007","London",1464,1464,0,51.8,568,2.6,268,248,320,250,36,46,0,0,0.8375,1.9375,13.4328358208955,0,18.5483870967742,0,27.579493835172,NA,2315,1262.97095,1166.91965,2229.16629,1331.89179,22881,21373,22702,13631,21467,16828,20629,12979,2.3134328358209,1.27777777777778,1.67368423376196,1.08231183698038,-1414,-4545,-2073,-652
"740","E01002368","Havering 028A","E02000491","Havering 028","E09000016","Havering","E12000007","London",1594,1594,0,12.2,696,2.3,326,356,423,470,136,169,29,22,0.770685579196217,1.02298850574713,41.7177914110429,8.89570552147239,47.4719101123596,6.17977528089888,12.1211021163829,0,2317,1222.59088,1120.96499,2114.97219,1257.57938,2129,1652,1116,4293,3600,3249,3050,5264,1.32737465623017,1.24264705882353,1.68178027060208,1.09065928990343,1471,1597,1934,971
"741","E01002369","Havering 028B","E02000491","Havering 028","E09000016","Havering","E12000007","London",1891,1884,7,39.1,730,2.6,289,310,303,381,23,113,29,85,0.953795379537954,1.1969111969112,7.95847750865052,10.0346020761246,36.4516129032258,27.4193548387097,78.1670086045871,0,2318,1299.89439,1194.28444,2231.21563,1330.19645,14257,14408,14889,9833,12004,12637,13347,8386,1.25489305420102,4.91304347826087,1.67735797971796,1.08842947832428,-2253,-1771,-1542,-1447
"742","E01002371","Havering 028D","E02000491","Havering 028","E09000016","Havering","E12000007","London",1627,1627,0,57.7,643,2.5,208,197,263,344,23,64,0,0,0.790874524714829,0.887387387387387,11.0576923076923,0,32.48730964467,0,65.9630408653846,NA,2320,1277.39325,1179.05415,2154.15608,1290.06814,14679,19821,17822,6980,16170,14410,15051,12123,1.12203309078309,2.78260869565217,1.66980023241253,1.08340507516131,1491,-5411,-2771,5143
"743","E01002372","Havering 027C","E02000490","Havering 027","E09000016","Havering","E12000007","London",1611,1611,0,73.3,603,2.7,203,183,351,314,23,161,0,0,0.578347578347578,0.953125,11.3300492610837,0,87.9781420765027,0,87.1217452498241,NA,2321,1189.33081,1097.27546,2066.28368,1234.31339,20128,19863,18439,10506,19887,17768,20289,9268,1.64801416256158,7,1.67403488995611,1.08389447623298,-241,-2095,1850,-1238
"744","E01002373","Havering 027D","E02000490","Havering 027","E09000016","Havering","E12000007","London",1581,1581,0,50.7,628,2.5,186,164,258,337,23,74,0,0,0.720930232558139,0.762790697674419,12.3655913978495,0,45.1219512195122,0,72.5951758209823,NA,2322,1253.95925,1153.73062,2164.44913,1289.43292,18689,20650,18714,8396,17337,16102,17116,9544,1.05806451612903,3.21739130434783,1.67860545238755,1.08687351125343,-1352,-4548,-1598,1148
"745","E01002374","Havering 027E","E02000490","Havering 027","E09000016","Havering","E12000007","London",1526,1526,0,15.8,604,2.5,275,259,312,344,23,52,0,0,0.881410256410256,1.16666666666667,8.36363636363636,0,20.0772200772201,0,58.3426573426573,NA,2323,1293.66712,1195.98278,2220.91996,1327.76772,16695,16055,18181,8034,16267,14865,14525,14606,1.32363636363637,2.26086956521739,1.67267205441626,1.08167704555077,-428,-1190,-3656,6572
"746","E01002375","Havering 028E","E02000491","Havering 028","E09000016","Havering","E12000007","London",1741,1696,45,66.4,688,2.5,226,218,359,427,23,46,0,34,0.629526462395543,0.714754098360656,10.1769911504425,0,21.1009174311927,15.5963302752294,51.7699115044248,0,2324,1234.88077,1138.02348,2132.05305,1270.8354,10671,6325,11263,5444,9344,7300,8026,7308,1.13538372261715,2,1.67767836023454,1.08511009807987,-1327,975,-3237,1864
"747","E01002376","Havering 012C","E02000475","Havering 012","E09000016","Havering","E12000007","London",1442,1426,16,42.4,520,2.7,152,158,268,261,65,52,0,0,0.567164179104478,1.13669064748201,42.7631578947368,0,32.9113924050633,0,-29.9342105263158,NA,2325,1528.91711,1399.14627,2675.81634,1585.89469,30051,29900,28927,24131,28466,29792,29556,19137,2.00416508898144,0.8,1.68725978898384,1.09275001676558,-1585,-108,629,-4994
"748","E01002377","Havering 010D","E02000473","Havering 010","E09000016","Havering","E12000007","London",1638,1638,0,38.1,711,2.3,344,367,264,326,281,108,0,0,1.3030303030303,1.79901960784314,81.6860465116279,0,29.4277929155313,0,-177.581287683032,NA,2326,1471.01946,1344.87645,2575.56676,1525.84077,19992,17076,21020,13823,20461,17564,19001,19528,1.38064295485637,0.384341637010676,1.68796561911241,1.09379524044755,469,488,-2019,5705
"749","E01002378","Havering 010E","E02000473","Havering 010","E09000016","Havering","E12000007","London",1678,1678,0,70,604,2.8,315,365,371,333,86,365,0,0,0.849056603773585,1.72985781990521,27.3015873015873,0,100,0,72.6984126984127,NA,2327,1250.86961,1148.05338,2178.54079,1295.99661,25029,20893,26471,17669,25366,25403,25048,15721,2.03738809899947,4.24418604651163,1.68097722879075,1.08955701171317,337,4510,-1423,-1948
