"","zone_origin","akb","akb2007","aral","aral2007"
"4100","E01004198",2555.79666,2307.99308,4332.13878,2506.86701
"4101","E01004199",2236.83272,2027.89634,3789.51242,2200.34749
"4102","E01004200",2338.29401,2117.31729,3938.05863,2263.47518
"4103","E01004201",2224.56217,2019.009,3778.23177,2199.61808
"4104","E01004202",2282.48782,2063.80655,3841.82229,2213.1161
"4105","E01004203",2607.16154,2349.50041,4408.26024,2542.28432
"4106","E01004204",2275.64006,2055.96205,3817.2432,2195.98623
"4107","E01004205",2603.62138,2347.69109,4365.37639,2526.48702
"4108","E01004206",2363.41996,2115.42571,4005.38511,2316.21506
"4109","E01004207",2293.29637,2070.50189,3921.68157,2272.33991
"4110","E01004208",2445.07776,2192.46447,4115.3025,2376.88213
"4111","E01004209",2771.12363,2495.22694,4679.28823,2694.89329
"4112","E01004211",2554.33924,2308.51918,4310.33877,2494.71519
"4113","E01004212",2350.5869,2113.60381,3999.80331,2310.795
"4114","E01004214",1993.59704,1845.99873,3389.04932,1993.24456
"4115","E01004215",2230.84151,2089.29051,3740.51518,2168.28606
"4116","E01004216",1951.22103,1796.77062,3335.13449,1968.9798
"4117","E01004217",1888.60191,1736.34339,3236.70806,1913.10765
"4118","E01004218",1919.33309,1774.94832,3292.827,1946.89779
"4119","E01004219",2085.43243,1898.83495,3617.0713,2110.94266
"4120","E01004221",2037.80368,1875.17368,3480.50753,2047.54803
"4121","E01004222",1938.46747,1764.76639,3381.79757,1965.18027
"4122","E01004223",2100.55788,1909.12378,3671.55011,2114.27956
"4123","E01004224",2143.17677,1941.30615,3814.81854,2188.89114
"4124","E01004225",1982.3464,1798.38934,3458.9739,2001.82583
"4125","E01004226",1811.15292,1648.87667,3142.02027,1833.73652
"4126","E01004228",2082.02767,1886.90745,3598.47361,2085.43483
"4127","E01004229",2286.68026,2064.82342,3933.65822,2275.26388
"4128","E01004230",2143.37862,1941.96514,3718.188,2160.76637
"4129","E01004231",2273.08584,2054.52142,3922.92144,2269.10442
"4130","E01004232",2355.84108,2125.58239,4054.94172,2342.7503
"4131","E01004233",1919.08926,1744.65181,3327.49812,1938.00725
"4132","E01004234",2030.80797,1845.00206,3504.82046,2036.41493
"4133","E01004235",2075.40259,1881.20741,3600.50459,2077.56616
"4134","E01004236",2064.95075,1874.01631,3579.26307,2078.06345
"4135","E01004237",2224.72228,2007.04941,3875.58173,2224.39127
"4136","E01004238",2050.2338,1858.24342,3578.30882,2066.89944
"4137","E01004239",2084.13533,1894.75139,3607.1175,2085.37383
"4138","E01004240",2069.62785,1869.00209,3592.19115,2072.88712
"4139","E01004241",2095.89993,1903.55555,3613.39914,2095.50154
"4140","E01004242",2034.67314,1843.61586,3519.78779,2043.31751
"4141","E01004243",2053.04644,1871.95254,3553.86001,2074.70966
"4142","E01004244",2094.35071,1909.10591,3616.20187,2108.93622
"4143","E01004245",2023.18031,1847.8174,3531.74073,2068.02371
"4144","E01004246",1892.801,1723.87071,3323.68013,1931.81533
"4145","E01004247",1954.70321,1778.40186,3368.2875,1965.7988
"4146","E01004248",1912.49974,1737.91771,3309.83341,1928.21395
"4147","E01004249",1939.99769,1764.22823,3362.64733,1958.01981
"4148","E01004250",1938.02367,1764.88689,3367.60007,1961.07136
"4149","E01004251",2118.31229,1930.22234,3664.43876,2122.2842
"4150","E01004252",2138.67914,1946.71703,3667.03685,2138.12184
"4151","E01004253",2097.94248,1909.51136,3603.57828,2099.96897
"4152","E01004254",2196.88036,1999.00786,3757.81507,2184.02366
"4153","E01004255",2424.84177,2195.72336,4140.66685,2388.56993
"4154","E01004256",2292.23925,2077.85025,3908.76507,2264.22854
"4155","E01004257",2044.16007,1862.23268,3540.30987,2061.44963
"4156","E01004258",2055.99414,1873.19256,3506.52069,2050.18848
"4157","E01004259",2560.27016,2304.51461,4354.56026,2511.03309
"4158","E01004260",2331.04817,2111.70179,3956.6685,2300.03931
"4159","E01004261",2182.04212,1968.79873,3755.63216,2173.50025
"4160","E01004262",2249.35349,2025.46533,3856.48151,2231.03179
"4161","E01004263",2256.07892,2037.38169,3848.87785,2232.919
"4162","E01004264",2162.96314,1957.19715,3719.85451,2160.0785
"4163","E01004266",2409.39029,2179.68146,4087.80882,2367.61959
"4164","E01004267",2097.64004,1902.88314,3664.98386,2113.65115
"4165","E01004268",2001.85914,1816.90044,3450.79857,2007.94238
"4166","E01004269",2341.90098,2109.03065,4064.43734,2347.07118
"4167","E01004270",2258.19557,2046.20483,3900.60734,2252.56936
"4168","E01004271",2063.75417,1876.51984,3567.83519,2071.48454
"4169","E01004272",1964.50109,1787.01147,3385.05791,1969.21796
"4170","E01004273",2072.42562,1883.62748,3574.27362,2072.26915
"4171","E01004274",1924.10129,1761.07442,3284.49804,1941.33636
"4172","E01004275",1831.42647,1682.34604,3136.83993,1858.23917
"4173","E01004276",1839.36838,1690.78725,3164.2202,1874.79391
"4174","E01004277",2439.33467,2180.956,4143.68775,2343.62332
"4175","E01004280",1958.68401,1797.17375,3352.97884,1977.54995
"4176","E01004281",1871.40662,1719.35299,3208.74094,1898.92642
"4177","E01004283",2212.63425,2007.72109,3757.25388,2200.1955
"4178","E01004284",2081.92232,1882.95887,3569.31477,2069.84175
"4179","E01004285",2117.66204,1924.89405,3619.2262,2114.8602
"4180","E01004286",2490.22768,2255.46256,4241.16269,2458.38633
"4181","E01004287",2368.66652,2134.07105,4072.4562,2368.98795
"4182","E01004288",2119.31356,1926.47157,3615.98902,2114.64141
"4183","E01004289",2207.92438,2007.79832,3777.79034,2201.66352
"4184","E01004290",2263.35238,2035.58364,3874.605,2238.94128
"4185","E01004291",2416.89297,2195.48184,4087.36125,2389.95814
"4186","E01004292",2140.14488,1949.70528,3612.4341,2124.21479
"4187","E01004293",2716.24685,2450.20481,4479.82495,2611.57819
"4188","E01004294",2470.77195,2227.39014,4088.81853,2387.2079
"4189","E01004295",2268.77363,2054.86698,3796.23735,2219.33846
"4190","E01004296",2202.45225,2005.37378,3732.35064,2194.14662
"4191","E01004297",2384.8397,2170.20453,4032.11865,2363.11828
"4192","E01004298",2387.15204,2148.28415,4020.36045,2343.20808
"4193","E01004300",2361.94932,2142.48472,3976.23578,2325.69344
"4194","E01004301",2515.39935,2269.6861,4239.49425,2472.22887
"4195","E01004302",2758.92821,2488.93834,4623.94589,2685.38903
"4196","E01004303",2362.30868,2142.88527,3994.09311,2331.58258
"4197","E01004304",2339.92376,2111.45191,3977.74386,2325.91806
"4198","E01004305",2207.09716,2001.64207,3762.01956,2200.02139
"4199","E01004306",2333.88542,2106.44527,3871.72019,2246.45919
"4200","E01004307",2774.40133,2490.34346,4453.19432,2579.78819
"4201","E01004308",2333.22881,2103.64778,3897.93498,2258.63965
"4202","E01004309",2768.70178,2455.50938,4570.39667,2640.17699
"4203","E01004310",2543.45986,2276.21098,4149.99801,2395.46284
"4204","E01004311",2950.52554,2742.84932,4443.68999,2515.86465
"4205","E01004312",2138.1913,1941.91004,3589.27076,2070.35212
"4206","E01004313",2246.40813,2029.81639,3815.39528,2206.83956
"4207","E01004314",2070.50811,1882.99465,3465.18841,2009.60273
"4208","E01004315",2184.88033,1990.24573,3586.14752,2079.37019
"4209","E01004316",2091.87872,1908.10812,3442.63339,1998.79762
"4210","E01004317",2567.50829,2316.33317,4168.35987,2397.48771
"4211","E01004318",2298.05296,2085.16865,3789.14033,2183.57048
"4212","E01004319",2385.96038,2158.09657,4039.62862,2350.68189
"4213","E01004321",2225.99961,2015.23607,3765.75665,2181.29842
"4214","E01004322",2335.59865,2062.77834,4029.06861,2325.89799
"4215","E01004323",2121.45619,1919.72302,3606.75925,2109.72811
"4216","E01004324",2015.44465,1829.94041,3449.90803,2018.06218
"4217","E01004325",2667.11141,2367.69117,4372.8697,2526.08298
"4218","E01004326",2365.76886,2130.81524,4005.74087,2326.75216
"4219","E01004327",1577.7292,1446.28151,2768.78211,1624.31855
"4220","E01004328",1841.49081,1678.44945,3289.69681,1897.71968
"4221","E01004329",1751.82261,1602.71385,3079.73812,1792.05373
"4222","E01004330",1655.81934,1517.64519,2906.32627,1697.16141
"4223","E01004331",1768.49542,1609.73821,3118.38524,1815.5962
"4224","E01004332",1886.1578,1723.55507,3339.42881,1927.81969
"4225","E01004333",1757.47452,1605.6221,3118.90917,1816.73617
"4226","E01004334",1734.23002,1590.23826,3071.49598,1787.83676
"4227","E01004335",1905.37799,1743.78197,3397.20743,1955.84776
"4228","E01004336",1989.84525,1818.4451,3503.78471,2037.24288
"4229","E01004337",1919.4755,1754.0858,3394.83579,1968.05137
"4230","E01004338",1701.18119,1559.92029,2973.13847,1742.05068
"4231","E01004339",1719.70987,1573.84335,3060.84798,1783.07495
"4232","E01004340",1636.99407,1499.26752,2879.84184,1684.89957
"4233","E01004341",1867.13121,1714.03667,3283.59073,1899.40329
"4234","E01004342",1650.42413,1522.45486,2921.72948,1717.66656
"4235","E01004343",1533.66723,1421.95347,2705.463,1593.09476
"4236","E01004344",1487.81243,1382.43284,2611.37016,1555.60483
"4237","E01004345",1579.81171,1458.29817,2790.10697,1640.48607
"4238","E01004346",1536.04202,1427.43802,2703.12503,1607.00331
"4239","E01004347",1618.57499,1496.96225,2866.91457,1690.62836
"4240","E01004348",1671.86763,1539.14714,2968.2968,1737.75196
"4241","E01004349",1172.67385,1087.28594,2049.15649,1221.46043
"4242","E01004350",1214.27723,1122.65504,2115.21927,1258.41081
"4243","E01004351",1229.8204,1140.51432,2149.94678,1280.09129
"4244","E01004352",1406.17575,1303.96512,2467.34419,1461.0822
"4245","E01004353",1303.05392,1214.38963,2301.75667,1367.11044
"4246","E01004354",1328.45786,1240.19166,2342.36338,1387.89922
"4247","E01004355",1165.16891,1079.63761,2037.22495,1213.50765
"4248","E01004356",1261.62085,1169.11073,2213.31273,1319.1702
"4249","E01004357",1228.58727,1143.22661,2155.10593,1290.64356
"4250","E01004358",1312.66494,1218.24995,2306.6288,1370.18097
"4251","E01004359",1404.70749,1329.0432,2529.62033,1499.87093
"4252","E01004360",1355.22159,1257.30382,2388.03367,1419.18194
"4253","E01004361",1324.24192,1229.7416,2334.91311,1392.6182
"4254","E01004362",1684.55076,1542.22168,2983.76594,1741.10259
"4255","E01004363",1668.50497,1533.57919,2988.43311,1743.835
"4256","E01004364",1682.3341,1546.77237,3083.0907,1786.6947
"4257","E01004365",1652.65617,1523.49227,2990.61613,1737.68642
"4258","E01004366",1587.51519,1455.10668,2806.90753,1644.18755
"4259","E01004367",1567.26734,1438.17561,2775.83471,1628.04873
"4260","E01004368",1722.77435,1582.48636,3083.41494,1801.33138
"4261","E01004369",1826.79697,1668.19834,3280.86921,1915.14096
"4262","E01004370",1799.2453,1652.28385,3236.28067,1884.77553
"4263","E01004371",1804.67808,1647.92703,3198.33003,1858.76788
"4264","E01004372",1684.68302,1542.01418,2990.76743,1748.24754
"4265","E01004373",1879.73569,1710.26574,3387.23626,1985.48443
"4266","E01004374",1752.26344,1600.17465,3095.18224,1804.37015
"4267","E01004375",1963.68428,1784.42286,3533.84947,2049.46653
"4268","E01004376",1930.17219,1757.78489,3441.83745,1997.07352
"4269","E01004377",1469.48987,1356.81503,2583.95941,1526.45679
"4270","E01004378",1643.91573,1519.23312,2925.6367,1716.96945
"4271","E01004379",1610.3893,1493.74774,2854.85186,1681.78333
"4272","E01004380",1323.11574,1223.21408,2314.43888,1371.94309
"4273","E01004381",1560.67072,1440.00431,2738.9778,1614.96597
"4274","E01004382",1337.45906,1236.93281,2341.37664,1389.24807
"4275","E01004383",1512.6129,1399.54288,2664.60332,1572.15714
"4276","E01004384",1421.74953,1318.394,2501.62739,1486.65097
"4277","E01004385",1454.97532,1345.43486,2561.51961,1517.98858
"4278","E01004386",1537.49495,1423.63303,2704.71691,1598.45224
"4279","E01004387",1587.86501,1471.01812,2802.70082,1652.21858
"4280","E01004388",1665.58737,1535.8303,2938.62036,1726.1621
"4281","E01004389",1328.92946,1240.18947,2348.11342,1393.53944
"4282","E01004390",1402.5529,1298.79518,2469.74805,1464.9
"4283","E01004391",2123.73457,1965.93608,3808.90262,2209.74035
"4284","E01004392",1900.73975,1743.01022,3352.1317,1956.33624
"4285","E01004393",1950.3671,1796.66478,3478.31539,2029.77901
"4286","E01004394",1866.5414,1714.16241,3352.58799,1949.36601
"4287","E01004395",1708.66818,1572.82868,3014.94791,1767.66073
"4288","E01004396",1843.02852,1700.19527,3274.87065,1912.22652
"4289","E01004397",1988.90904,1828.99822,3523.70395,2050.24282
"4290","E01004398",1680.9237,1548.37752,2946.77916,1745.10784
"4291","E01004399",1508.13516,1393.78287,2638.03638,1561.79576
"4292","E01004400",1664.16329,1533.99982,2914.97704,1721.0856
"4293","E01004401",1930.43402,1778.63439,3432.5596,2005.77927
"4294","E01004402",1738.13431,1602.16603,3061.67909,1804.4159
"4295","E01004403",1501.44178,1387.90642,2638.08603,1567.82797
"4296","E01004404",1806.22294,1665.14585,3194.61366,1875.5476
"4297","E01004405",1602.31621,1471.94829,2874.13997,1676.26278
"4298","E01004406",1763.44356,1622.63371,3165.24444,1843.49426
"4299","E01004407",1600.51167,1477.41385,2838.35342,1666.77618
"4300","E01004408",1705.34271,1570.01174,3069.18169,1781.09247
"4301","E01004409",1815.86197,1669.14415,3266.96976,1901.31916
"4302","E01004410",1699.01894,1564.21697,3012.95841,1764.77677
"4303","E01004411",1858.63302,1712.96971,3356.84269,1957.30854
"4304","E01004412",1600.87828,1474.72737,2834.89783,1662.74315
"4305","E01004413",1429.85877,1326.85992,2524.42396,1501.15174
"4306","E01004414",1441.60525,1331.44277,2561.17557,1530.70739
"4307","E01004415",1383.66821,1282.07741,2461.30817,1465.68138
"4308","E01004416",1490.42964,1379.17209,2625.48524,1551.36184
"4309","E01004417",1423.08946,1321.0227,2553.88516,1529.9196
"4310","E01004418",1366.83594,1266.35138,2402.45625,1432.55189
"4311","E01004419",1450.16681,1346.99348,2551.95443,1519.03395
"4312","E01004420",1717.39546,1574.66992,3095.06099,1793.79303
"4313","E01004421",1772.88602,1613.85344,3185.89114,1844.47012
"4314","E01004422",2040.09299,1863.12103,3638.8937,2101.7726
"4315","E01004423",1700.90202,1563.41731,3104.87755,1800.61294
"4316","E01004424",1709.37438,1564.37373,3050.69717,1775.35036
"4317","E01004425",1759.02197,1610.73681,3143.62097,1837.0521
"4318","E01004426",1686.28043,1542.35297,3008.66315,1755.5296
"4319","E01004427",1821.30466,1662.39028,3252.39861,1886.2406
"4320","E01004428",1719.83768,1574.06425,3056.44097,1784.09797
"4321","E01004429",1921.40677,1749.63807,3436.83928,1980.01645
"4322","E01004430",2056.4377,1864.57163,3663.59082,2121.21422
"4323","E01004432",1798.64898,1642.21898,3222.77878,1877.46537
"4324","E01004434",1716.53508,1566.36693,3054.49471,1783.28506
"4325","E01004435",1775.91139,1623.60339,3164.58903,1849.9596
"4326","E01004436",1758.43056,1604.31246,3112.30859,1817.96241
"4327","E01004437",1787.28085,1632.01005,3165.62648,1846.43718
"4328","E01004438",1884.87665,1721.45209,3336.35046,1938.23827
"4329","E01004439",1754.62682,1603.50937,3102.79107,1809.06313
"4330","E01004440",1821.31731,1665.11069,3211.87388,1875.1369
"4331","E01004441",1626.66322,1487.85098,2855.55935,1674.4414
"4332","E01004442",1552.64443,1421.93101,2731.44507,1602.41147
"4333","E01004443",1863.32737,1716.71207,3379.97911,1967.54378
"4334","E01004444",1849.71408,1694.37882,3300.16425,1922.51565
"4335","E01004445",1892.32255,1743.54822,3389.10656,1975.78751
"4336","E01004446",1598.77825,1470.35954,2810.46359,1651.00849
"4337","E01004447",1609.30077,1483.40288,2857.43549,1675.5899
"4338","E01004448",1724.79311,1580.68905,3051.91234,1781.05026
"4339","E01004449",1748.18039,1599.23526,3112.04711,1812.6277
"4340","E01004450",1492.31095,1381.38521,2628.56735,1562.40267
"4341","E01004451",1367.22589,1264.44982,2419.1216,1443.18982
"4342","E01004452",1440.7924,1333.04945,2560.77832,1524.66155
"4343","E01004453",1496.69624,1384.86233,2626.96455,1558.6232
"4344","E01004454",1387.23723,1284.98365,2458.62206,1467.93791
"4345","E01004455",1399.36825,1296.33129,2458.36796,1460.803
"4346","E01004456",1297.30745,1200.93346,2270.89001,1350.92154
"4347","E01004457",1813.70651,1671.12138,3223.08847,1886.64102
"4348","E01004458",1868.84655,1723.96211,3318.3863,1949.68923
"4349","E01004459",1561.23426,1442.5058,2737.74395,1616.14618
"4350","E01004460",1717.48909,1591.17695,3057.53856,1791.83497
"4351","E01004461",2073.41893,1900.09356,3698.94018,2163.7598
"4352","E01004462",1652.05925,1530.21859,2940.65133,1727.55298
"4353","E01004463",1526.75739,1411.22009,2678.64966,1582.37159
"4354","E01004464",1800.1417,1658.19151,3212.9503,1880.34449
"4355","E01004465",1581.58189,1456.44356,2809.31957,1644.55553
"4356","E01004466",1647.13981,1516.72364,2949.44299,1718.89514
"4357","E01004467",1667.52555,1533.85576,2957.5949,1730.80428
"4358","E01004468",1836.14811,1692.5628,3304.70575,1920.42217
"4359","E01004469",1781.34452,1640.45902,3187.81019,1864.66686
"4360","E01004470",1697.14962,1564.7623,3016.64095,1766.40094
"4361","E01004471",1538.64009,1419.6896,2711.00382,1596.06779
"4362","E01004472",1891.18027,1776.11847,3262.99363,1991.62989
"4363","E01004473",1987.93527,1868.65594,3437.44219,2098.99335
"4364","E01004474",2349.02542,2209.28681,4081.39815,2484.04521
"4365","E01004475",1892.34904,1777.897,3267.09085,1994.22588
"4366","E01004476",2126.92525,1995.311,3666.62075,2228.82648
"4367","E01004477",2043.25746,1921.52759,3513.62252,2144.20305
"4368","E01004478",1790.33379,1678.71736,3069.5906,1871.9124
"4369","E01004479",2158.43102,2044.7662,3673.60629,2261.07916
"4370","E01004480",1916.31037,1796.18196,3296.78215,2003.98218
"4371","E01004481",2189.71877,2055.66836,3849.0157,2344.65295
"4372","E01004482",1949.97295,1829.00735,3392.90141,2066.84768
"4373","E01004483",1801.4663,1683.55111,3113.55683,1893.94577
"4374","E01004484",2151.32226,2021.88069,3747.93706,2286.2838
"4375","E01004485",2225.54971,2093.55649,3885.67004,2369.66471
"4376","E01004486",2071.16012,1945.45192,3596.84772,2192.41718
"4377","E01004487",1844.0182,1729.32504,3181.70209,1939.61926
"4378","E01004488",1896.35102,1779.46822,3281.56456,2000.29599
"4379","E01004489",1891.33355,1772.64477,3280.41823,1999.7677
"4380","E01004490",2098.5018,1971.40804,3597.02884,2202.79804
"4381","E01004491",1923.95364,1803.84007,3319.22237,2035.81134
"4382","E01004492",1962.79098,1839.68128,3377.01469,2069.0427
"4383","E01004493",2127.56068,2003.70516,3597.13011,2206.88903
"4384","E01004494",1985.29255,1864.67131,3395.3988,2093.80236
"4385","E01004495",2138.9436,2008.8889,3677.49188,2251.91112
"4386","E01004496",2430.21554,2285.57895,4157.92876,2552.07365
"4387","E01004497",1796.5847,1688.25799,3097.88963,1905.3044
"4388","E01004498",2178.67788,2042.50492,3723.48027,2286.11174
"4389","E01004499",2046.17629,1930.93729,3493.48161,2155.39364
"4390","E01004500",2092.0138,1964.32386,3548.95041,2188.22223
"4391","E01004501",2076.42098,1950.37567,3517.92457,2166.68148
"4392","E01004502",2008.1804,1899.38198,3451.22176,2123.89019
"4393","E01004503",1869.91668,1761.03289,3194.30014,1967.38346
"4394","E01004504",1696.44771,1595.58004,2895.7574,1782.25217
"4395","E01004505",2033.32522,1908.47215,3471.71672,2145.32596
